filename,seen,file_size_mb,has_hpylori,n_instances,augmented,aug_type,dataset_location
aug_flipH_5216-20-04_08_2020_b0s1c0x171118-2776y36070-2080m180.tiff,yes,10.478022,no,0,augmented,flipH,valid
aug_flipV-contrst_Part-two_b0s3c0x212401-2776y58179-2080m4.tiff,yes,14.713852,no,0,augmented,flipV-contrst,valid
aug_hue_5216-20-04_08_2020_b0s1c0x191106-2776y26710-2080m130.tiff,yes,12.24686,no,0,augmented,hue,valid
aug_flipV_5216-20-04_08_2020_b0s2c0x203928-2776y20872-2080m24.tiff,yes,10.45267,no,0,augmented,flipV,valid
aug_flipD-hue-contrst_5216-20-04_08_2020_b0s1c0x196102-2776y9862-2080m40.tiff,yes,14.08111,no,0,augmented,flipD-hue-contrst,valid
aug_hue-contrst_Part-two_b0s0c0x7495-2776y31824-2080m184.tiff,yes,15.391302,no,0,augmented,hue-contrst,valid
aug_hue-contrst_5216-20-04_08_2020_b0s1c0x183610-2776y502-2080m0.tiff,yes,13.315988,no,0,augmented,hue-contrst,valid
aug_flipH-hue_Part-two_b0s0c0x17489-2776y33696-2080m201.tiff,yes,13.521162,no,0,augmented,flipH-hue,valid
Part-two_b0s0c0x7495-2776y46800-2080m300.tiff,yes,13.216464,no,0,original,original,valid
aug_flipH_5216-20-04_08_2020_b0s1c0x186109-2776y11734-2080m45.tiff,yes,13.85047,no,0,augmented,flipH,valid
aug_flipV-contrst_5216-20-04_08_2020_b0s1c0x173617-2776y24838-2080m111.tiff,yes,12.242518,no,0,augmented,flipV-contrst,valid
aug_flipH-hue_Part-two_b0s4c0x170513-2776y84020-2080m123.tiff,yes,13.618536,no,0,augmented,flipH-hue,valid
aug_flipH_Part-two_b0s0c0x24984-2776y1872-2080m7.tiff,yes,13.199222,no,0,augmented,flipH,valid
aug_flipD-hue_5216-20-04_08_2020_b0s0c0x24984-2776y0-2080m4.tiff,yes,10.894118,no,0,augmented,flipD-hue,valid
aug_flipH-hue-contrst_Part-two_b0s4c0x163018-2776y69044-2080m30.tiff,yes,15.444728,no,0,augmented,flipH-hue-contrst,valid
aug_flipH-hue_5216-20-04_08_2020_b0s0c0x14991-2776y1872-2080m5.tiff,yes,10.868648,no,0,augmented,flipH-hue,valid
aug_flipH-hue-contrst_Part-two_b0s1c0x60153-2776y33060-2080m39.tiff,yes,15.168754,no,0,augmented,flipH-hue-contrst,valid
aug_flipD-hue-contrst_Part-two_b0s4c0x158022-2776y76532-2080m77.tiff,yes,15.01713,no,0,augmented,flipD-hue-contrst,valid
aug_flipH-hue_5216-20-04_08_2020_b0s0c0x27483-2776y39312-2080m225.tiff,yes,10.920172,no,0,augmented,flipH-hue,valid
aug_flipH-contrst_Part-two_b0s4c0x175511-2776y65300-2080m13.tiff,yes,14.937968,yes,3,augmented,flipH-contrst,valid
aug_contrst_Part-two_b0s1c0x62652-2776y53652-2080m150.tiff,yes,14.857426,no,0,augmented,contrst,valid
aug_flipV-contrst_Part-two_b0s0c0x32479-2776y29952-2080m180.tiff,yes,15.304932,yes,1,augmented,flipV-contrst,valid
aug_flipD-hue-contrst_5216-20-04_08_2020_b0s1c0x191106-2776y26710-2080m130.tiff,yes,13.7526,no,0,augmented,flipD-hue-contrst,valid
aug_flipV-hue_Part-two_b0s4c0x155523-2776y78404-2080m89.tiff,yes,13.601504,no,0,augmented,flipV-hue,valid
5216-20-04_08_2020_b0s2c0x211423-2776y33976-2080m79.tiff,yes,10.414552,no,0,original,original,valid
aug_flipH-contrst_Part-two_b0s4c0x178009-2776y84020-2080m126.tiff,yes,14.87103,no,0,augmented,flipH-contrst,valid
Part-two_b0s4c0x163018-2776y72788-2080m54.tiff,yes,14.102396,no,0,original,original,valid
aug_flipV-hue_5216-20-04_08_2020_b0s0c0x22486-2776y35568-2080m200.tiff,yes,12.337278,yes,1,augmented,flipV-hue,valid
aug_hue-contrst_Part-two_b0s0c0x22486-2776y20592-2080m108.tiff,yes,15.47985,no,0,augmented,hue-contrst,valid
aug_hue_Part-two_b0s2c0x188978-2776y63704-2080m39.tiff,yes,13.479718,no,0,augmented,hue,valid
aug_hue-contrst_Part-two_b0s1c0x45163-2776y66756-2080m234.tiff,yes,15.327112,no,0,augmented,hue-contrst,valid
5216-20-04_08_2020_b0s1c0x186109-2776y11734-2080m45.tiff,yes,13.89301,no,0,original,original,valid
aug_flipV-contrst_Part-two_b0s1c0x42664-2776y68628-2080m241.tiff,yes,14.859352,no,0,augmented,flipV-contrst,valid
aug_flipH_5216-20-04_08_2020_b0s1c0x171118-2776y28582-2080m133.tiff,yes,12.752292,yes,4,augmented,flipH,valid
aug_flipD_Part-two_b0s4c0x178009-2776y76532-2080m85.tiff,yes,14.002774,no,0,augmented,flipD,valid
5216-20-04_08_2020_b0s1c0x186109-2776y9862-2080m36.tiff,yes,13.712926,no,0,original,original,valid
aug_flipV_Part-two_b0s4c0x160520-2776y69044-2080m29.tiff,yes,14.16808,no,0,augmented,flipV,valid
aug_flipV-hue-contrst_Part-two_b0s4c0x163018-2776y67172-2080m20.tiff,yes,15.361034,yes,6,augmented,flipV-hue-contrst,valid
aug_flipD-hue_5216-20-04_08_2020_b0s1c0x178613-2776y37942-2080m194.tiff,yes,12.12517,no,0,augmented,flipD-hue,valid
Part-two_b0s0c0x34978-2776y33696-2080m208.tiff,yes,14.003298,no,0,original,original,valid
aug_flipH_Part-two_b0s0c0x24984-2776y37440-2080m230.tiff,yes,13.995132,no,0,augmented,flipH,valid
aug_flipD-contrst_Part-two_b0s4c0x158022-2776y76532-2080m77.tiff,yes,14.91468,no,0,augmented,flipD-contrst,valid
aug_hue-contrst_Part-two_b0s0c0x9994-2776y14976-2080m61.tiff,yes,15.379404,no,0,augmented,hue-contrst,valid
aug_flipV-hue_5216-20-04_08_2020_b0s3c0x42357-2776y19968-2080m19.tiff,yes,12.601736,no,0,augmented,flipV-hue,valid
aug_flipH-contrst_5216-20-04_08_2020_b0s1c0x183610-2776y39814-2080m205.tiff,yes,12.2687,no,0,augmented,flipH-contrst,valid
aug_hue_5216-20-04_08_2020_b0s1c0x173617-2776y24838-2080m111.tiff,yes,11.018206,no,0,augmented,hue,valid
aug_flipV_Part-two_b0s1c0x57655-2776y25572-2080m7.tiff,yes,13.851256,yes,1,augmented,flipV,valid
aug_flipV-hue-contrst_5216-20-04_08_2020_b0s0c0x14991-2776y28080-2080m146.tiff,yes,13.818268,no,0,augmented,flipV-hue-contrst,valid
aug_flipV-hue-contrst_Part-two_b0s1c0x60153-2776y57396-2080m177.tiff,yes,15.387912,no,0,augmented,flipV-hue-contrst,valid
aug_flipV-hue_Part-two_b0s1c0x60153-2776y40548-2080m75.tiff,yes,14.083288,no,0,augmented,flipV-hue,valid
aug_flipH_5216-20-04_08_2020_b0s0c0x29981-2776y5616-2080m26.tiff,yes,10.337906,no,0,augmented,flipH,valid
aug_flipH-hue_Part-two_b0s0c0x19987-2776y18720-2080m93.tiff,yes,13.92142,no,0,augmented,flipH-hue,valid
aug_flipD-contrst_Part-two_b0s0c0x27483-2776y13104-2080m56.tiff,yes,14.983456,no,0,augmented,flipD-contrst,valid
aug_hue-contrst_Part-two_b0s2c0x198971-2776y59960-2080m26.tiff,yes,15.323136,no,0,augmented,hue-contrst,valid
aug_hue_Part-two_b0s1c0x57655-2776y25572-2080m7.tiff,yes,13.963364,yes,1,augmented,hue,valid
5216-20-04_08_2020_b0s2c0x216420-2776y19000-2080m22.tiff,yes,12.869758,no,0,original,original,valid
aug_flipH-hue_5216-20-04_08_2020_b0s0c0x22486-2776y5616-2080m23.tiff,yes,13.533982,no,0,augmented,flipH-hue,valid
aug_hue_5216-20-04_08_2020_b0s2c0x203928-2776y30232-2080m61.tiff,yes,12.286872,no,0,augmented,hue,valid
aug_hue-contrst_Part-two_b0s1c0x65150-2776y36804-2080m59.tiff,yes,15.447454,no,0,augmented,hue-contrst,valid
aug_flipH-hue_Part-two_b0s0c0x17489-2776y14976-2080m64.tiff,yes,13.68776,no,0,augmented,flipH-hue,valid
aug_flipH_Part-two_b0s4c0x168015-2776y84020-2080m122.tiff,yes,13.216396,no,0,augmented,flipH,valid
aug_flipD_5216-20-04_08_2020_b0s3c0x47355-2776y18096-2080m14.tiff,yes,13.027794,no,0,augmented,flipD,valid
aug_flipV-hue_Part-two_b0s0c0x27483-2776y3744-2080m15.tiff,yes,13.505166,no,0,augmented,flipV-hue,valid
aug_hue_5216-20-04_08_2020_b0s3c0x47355-2776y29328-2080m57.tiff,yes,12.958358,no,0,augmented,hue,valid
aug_flipH_Part-two_b0s1c0x37668-2776y68628-2080m239.tiff,yes,13.201692,no,0,augmented,flipH,valid
aug_hue-contrst_Part-two_b0s4c0x180507-2776y74660-2080m73.tiff,yes,15.399988,no,0,augmented,hue-contrst,valid
aug_flipH_5216-20-04_08_2020_b0s0c0x17489-2776y0-2080m1.tiff,yes,10.361558,no,0,augmented,flipH,valid
aug_flipH-contrst_Part-two_b0s2c0x203968-2776y63704-2080m45.tiff,yes,14.85375,no,0,augmented,flipH-contrst,valid
aug_flipV_5216-20-04_08_2020_b0s1c0x188607-2776y39814-2080m207.tiff,yes,11.42043,yes,2,augmented,flipV,valid
aug_flipH-hue_5216-20-04_08_2020_b0s0c0x27483-2776y22464-2080m112.tiff,yes,13.011088,no,0,augmented,flipH-hue,valid
Part-two_b0s0c0x27483-2776y29952-2080m178.tiff,yes,13.961884,no,0,original,original,valid
5216-20-04_08_2020_b0s0c0x9994-2776y35568-2080m195.tiff,yes,12.657748,yes,2,original,original,valid
aug_hue-contrst_Part-two_b0s1c0x67648-2776y29316-2080m25.tiff,yes,15.37176,no,0,augmented,hue-contrst,valid
aug_hue-contrst_5216-20-04_08_2020_b0s0c0x27483-2776y33696-2080m189.tiff,yes,14.079854,no,0,augmented,hue-contrst,valid
aug_flipV-hue-contrst_Part-two_b0s0c0x9994-2776y20592-2080m103.tiff,yes,15.382606,no,0,augmented,flipV-hue-contrst,valid
aug_flipD-contrst_Part-two_b0s0c0x9994-2776y33696-2080m198.tiff,yes,14.864106,no,0,augmented,flipD-contrst,valid
aug_flipH-hue-contrst_Part-two_b0s4c0x163018-2776y67172-2080m20.tiff,yes,15.351242,yes,6,augmented,flipH-hue-contrst,valid
aug_contrst_5216-20-04_08_2020_b0s0c0x17489-2776y1872-2080m6.tiff,yes,12.142664,no,0,augmented,contrst,valid
aug_contrst_Part-two_b0s4c0x165517-2776y82148-2080m115.tiff,yes,14.832966,no,0,augmented,contrst,valid
aug_flipH_5216-20-04_08_2020_b0s1c0x176115-2776y37942-2080m193.tiff,yes,10.86743,no,0,augmented,flipH,valid
aug_flipD-hue_5216-20-04_08_2020_b0s1c0x171118-2776y36070-2080m180.tiff,yes,10.91916,no,0,augmented,flipD-hue,valid
aug_flipV-contrst_Part-two_b0s1c0x55157-2776y55524-2080m161.tiff,yes,15.07351,no,0,augmented,flipV-contrst,valid
aug_hue-contrst_5216-20-04_08_2020_b0s3c0x34862-2776y31200-2080m60.tiff,yes,13.14475,no,0,augmented,hue-contrst,valid
aug_contrst_Part-two_b0s0c0x34978-2776y24336-2080m139.tiff,yes,15.535302,no,0,augmented,contrst,valid
aug_contrst_Part-two_b0s0c0x19987-2776y11232-2080m43.tiff,yes,14.867076,no,0,augmented,contrst,valid
aug_hue_Part-two_b0s2c0x196473-2776y58088-2080m15.tiff,yes,14.12556,no,0,augmented,hue,valid
aug_hue-contrst_5216-20-04_08_2020_b0s0c0x29981-2776y37440-2080m215.tiff,yes,13.218544,no,0,augmented,hue-contrst,valid
aug_flipH_Part-two_b0s0c0x14990-2776y35568-2080m212.tiff,yes,13.267984,no,0,augmented,flipH,valid
aug_flipH_5216-20-04_08_2020_b0s1c0x196102-2776y19222-2080m86.tiff,yes,13.034818,no,0,augmented,flipH,valid
aug_flipV-hue_Part-two_b0s3c0x207405-2776y63795-2080m11.tiff,yes,13.897882,no,0,augmented,flipV-hue,valid
aug_flipH-hue_5216-20-04_08_2020_b0s1c0x188607-2776y39814-2080m207.tiff,yes,11.776182,yes,2,augmented,flipH-hue,valid
aug_hue-contrst_Part-two_b0s2c0x203968-2776y63704-2080m45.tiff,yes,15.333082,no,0,augmented,hue-contrst,valid
aug_hue-contrst_5216-20-04_08_2020_b0s0c0x29981-2776y5616-2080m26.tiff,yes,12.9983,no,0,augmented,hue-contrst,valid
aug_hue_Part-two_b0s0c0x7495-2776y26208-2080m142.tiff,yes,13.475148,no,0,augmented,hue,valid
aug_flipD_Part-two_b0s4c0x163018-2776y74660-2080m66.tiff,yes,14.147642,no,0,augmented,flipD,valid
aug_hue-contrst_5216-20-04_08_2020_b0s1c0x191106-2776y32326-2080m165.tiff,yes,14.450304,no,0,augmented,hue-contrst,valid
aug_flipD-contrst_Part-two_b0s0c0x9994-2776y35568-2080m210.tiff,yes,14.860672,no,0,augmented,flipD-contrst,valid
aug_flipV-hue-contrst_Part-two_b0s1c0x67648-2776y29316-2080m25.tiff,yes,15.371916,no,0,augmented,flipV-hue-contrst,valid
aug_hue-contrst_Part-two_b0s1c0x57655-2776y25572-2080m7.tiff,yes,15.203638,yes,1,augmented,hue-contrst,valid
aug_flipV-contrst_5216-20-04_08_2020_b0s1c0x188607-2776y36070-2080m187.tiff,yes,13.961726,no,0,augmented,flipV-contrst,valid
aug_flipH-contrst_5216-20-04_08_2020_b0s1c0x173617-2776y24838-2080m111.tiff,yes,12.245234,no,0,augmented,flipH-contrst,valid
aug_flipH-hue_Part-two_b0s1c0x65150-2776y36804-2080m59.tiff,yes,14.281916,no,0,augmented,flipH-hue,valid
aug_flipH-hue_5216-20-04_08_2020_b0s1c0x193604-2776y4246-2080m15.tiff,yes,11.416996,no,0,augmented,flipH-hue,valid
aug_flipH-hue_Part-two_b0s1c0x60153-2776y57396-2080m177.tiff,yes,13.535138,no,0,augmented,flipH-hue,valid
aug_flipH-hue_5216-20-04_08_2020_b0s1c0x171118-2776y24838-2080m110.tiff,yes,10.911084,no,0,augmented,flipH-hue,valid
aug_flipV_Part-two_b0s4c0x168015-2776y80276-2080m106.tiff,yes,13.876136,no,0,augmented,flipV,valid
aug_flipD-hue-contrst_5216-20-04_08_2020_b0s0c0x12492-2776y11232-2080m46.tiff,yes,13.277096,no,0,augmented,flipD-hue-contrst,valid
aug_hue-contrst_5216-20-04_08_2020_b0s0c0x17489-2776y35568-2080m198.tiff,yes,14.150782,no,0,augmented,hue-contrst,valid
aug_flipD-hue-contrst_5216-20-04_08_2020_b0s0c0x4997-2776y24336-2080m117.tiff,yes,13.169616,no,0,augmented,flipD-hue-contrst,valid
aug_flipH-contrst_5216-20-04_08_2020_b0s0c0x12492-2776y14976-2080m64.tiff,yes,12.47736,no,0,augmented,flipH-contrst,valid
aug_flipH-contrst_5216-20-04_08_2020_b0s1c0x173617-2776y36070-2080m181.tiff,yes,12.788826,no,0,augmented,flipH-contrst,valid
aug_flipH-contrst_Part-two_b0s0c0x22486-2776y3744-2080m13.tiff,yes,14.843966,no,0,augmented,flipH-contrst,valid
aug_flipV-contrst_Part-two_b0s0c0x22486-2776y48672-2080m319.tiff,yes,14.86087,no,0,augmented,flipV-contrst,valid
aug_flipV-hue_Part-two_b0s0c0x9994-2776y16848-2080m75.tiff,yes,13.574508,yes,2,augmented,flipV-hue,valid
aug_flipV-contrst_Part-two_b0s2c0x188978-2776y61832-2080m32.tiff,yes,14.93942,no,0,augmented,flipV-contrst,valid
aug_flipH-hue_Part-two_b0s0c0x29981-2776y9360-2080m38.tiff,yes,14.102464,no,0,augmented,flipH-hue,valid
Part-two_b0s1c0x47662-2776y64884-2080m224.tiff,yes,13.469964,no,0,original,original,valid
aug_flipH-contrst_Part-two_b0s0c0x9994-2776y18720-2080m89.tiff,yes,14.912642,no,0,augmented,flipH-contrst,valid
aug_flipH_5216-20-04_08_2020_b0s2c0x203928-2776y20872-2080m24.tiff,yes,10.452758,no,0,augmented,flipH,valid
aug_flipH_5216-20-04_08_2020_b0s3c0x39859-2776y34944-2080m77.tiff,yes,10.618024,no,0,augmented,flipH,valid
aug_hue-contrst_Part-two_b0s2c0x198971-2776y58088-2080m16.tiff,yes,15.362114,no,0,augmented,hue-contrst,valid
aug_hue_5216-20-04_08_2020_b0s0c0x4997-2776y35568-2080m193.tiff,yes,11.613624,yes,3,augmented,hue,valid
aug_flipD-contrst_5216-20-04_08_2020_b0s3c0x37361-2776y33072-2080m69.tiff,yes,13.847536,no,0,augmented,flipD-contrst,valid
5216-20-04_08_2020_b0s0c0x24984-2776y24336-2080m125.tiff,yes,12.545198,no,0,original,original,valid
aug_flipH_Part-two_b0s4c0x158022-2776y78404-2080m90.tiff,yes,13.785998,no,0,augmented,flipH,valid
aug_flipH-hue_Part-two_b0s0c0x9994-2776y43056-2080m271.tiff,yes,14.28723,no,0,augmented,flipH-hue,valid
aug_flipV-contrst_Part-two_b0s1c0x67648-2776y29316-2080m25.tiff,yes,14.878474,no,0,augmented,flipV-contrst,valid
aug_flipD-contrst_5216-20-04_08_2020_b0s2c0x208924-2776y32104-2080m71.tiff,yes,13.806054,yes,1,augmented,flipD-contrst,valid
aug_flipD_5216-20-04_08_2020_b0s0c0x27483-2776y33696-2080m189.tiff,yes,12.62137,no,0,augmented,flipD,valid
aug_flipV-hue-contrst_Part-two_b0s0c0x22486-2776y44928-2080m291.tiff,yes,15.170762,yes,5,augmented,flipV-hue-contrst,valid
aug_flipD-contrst_Part-two_b0s1c0x52658-2776y33060-2080m36.tiff,yes,14.881714,no,0,augmented,flipD-contrst,valid
aug_flipH-contrst_5216-20-04_08_2020_b0s2c0x206426-2776y30232-2080m62.tiff,yes,13.802194,no,0,augmented,flipH-contrst,valid
aug_flipH_Part-two_b0s1c0x55157-2776y48036-2080m109.tiff,yes,14.194092,no,0,augmented,flipH,valid
aug_flipH-hue-contrst_Part-two_b0s1c0x47662-2776y44292-2080m88.tiff,yes,15.372816,no,0,augmented,flipH-hue-contrst,valid
5216-20-04_08_2020_b0s1c0x186109-2776y6118-2080m19.tiff,yes,13.693844,no,0,original,original,valid
aug_flipV-contrst_Part-two_b0s4c0x173012-2776y74660-2080m70.tiff,yes,15.21257,no,0,augmented,flipV-contrst,valid
aug_flipD-hue_5216-20-04_08_2020_b0s0c0x22486-2776y33696-2080m187.tiff,yes,13.481966,yes,1,augmented,flipD-hue,valid
aug_flipH-contrst_Part-two_b0s0c0x9994-2776y16848-2080m75.tiff,yes,14.848484,yes,2,augmented,flipH-contrst,valid
aug_flipD-hue-contrst_5216-20-04_08_2020_b0s2c0x211423-2776y33976-2080m79.tiff,yes,13.183152,no,0,augmented,flipD-hue-contrst,valid
aug_flipV-hue_Part-two_b0s2c0x196473-2776y61832-2080m35.tiff,yes,13.772186,yes,5,augmented,flipV-hue,valid
Part-two_b0s4c0x163018-2776y82148-2080m114.tiff,yes,13.21467,no,0,original,original,valid
aug_flipD_Part-two_b0s0c0x14990-2776y46800-2080m303.tiff,yes,13.222998,no,0,augmented,flipD,valid
aug_flipV-contrst_Part-two_b0s0c0x27483-2776y29952-2080m178.tiff,yes,15.29575,no,0,augmented,flipV-contrst,valid
aug_flipH-hue-contrst_Part-two_b0s1c0x55157-2776y49908-2080m120.tiff,yes,15.168636,no,0,augmented,flipH-hue-contrst,valid
aug_flipH-contrst_Part-two_b0s2c0x201470-2776y61832-2080m37.tiff,yes,15.24598,yes,3,augmented,flipH-contrst,valid
aug_flipV-hue-contrst_Part-two_b0s0c0x9994-2776y35568-2080m210.tiff,yes,15.38593,no,0,augmented,flipV-hue-contrst,valid
aug_flipV-contrst_5216-20-04_08_2020_b0s1c0x193604-2776y34198-2080m178.tiff,yes,13.773404,yes,1,augmented,flipV-contrst,valid
5216-20-04_08_2020_b0s0c0x2499-2776y31824-2080m166.tiff,yes,12.05501,yes,10,original,original,valid
aug_flipH-contrst_5216-20-04_08_2020_b0s3c0x42357-2776y29328-2080m55.tiff,yes,13.117,no,0,augmented,flipH-contrst,valid
aug_flipV-hue_5216-20-04_08_2020_b0s1c0x191106-2776y6118-2080m21.tiff,yes,13.536048,no,0,augmented,flipV-hue,valid
aug_flipD-contrst_5216-20-04_08_2020_b0s1c0x186109-2776y11734-2080m45.tiff,yes,14.086692,no,0,augmented,flipD-contrst,valid
aug_flipH-hue-contrst_Part-two_b0s4c0x178009-2776y65300-2080m14.tiff,yes,15.14866,yes,1,augmented,flipH-hue-contrst,valid
aug_hue-contrst_5216-20-04_08_2020_b0s0c0x7495-2776y39312-2080m217.tiff,yes,13.535396,no,0,augmented,hue-contrst,valid
aug_flipH-hue-contrst_Part-two_b0s0c0x7495-2776y26208-2080m142.tiff,yes,15.38479,no,0,augmented,flipH-hue-contrst,valid
aug_flipV_Part-two_b0s1c0x65150-2776y40548-2080m77.tiff,yes,13.580062,no,0,augmented,flipV,valid
aug_flipD-hue-contrst_Part-two_b0s1c0x45163-2776y66756-2080m234.tiff,yes,15.313806,no,0,augmented,flipD-hue-contrst,valid
aug_flipH-hue-contrst_Part-two_b0s0c0x17489-2776y24336-2080m132.tiff,yes,15.253918,no,0,augmented,flipH-hue-contrst,valid
aug_flipD-hue_5216-20-04_08_2020_b0s0c0x24984-2776y13104-2080m60.tiff,yes,13.5011,no,0,augmented,flipD-hue,valid
aug_flipV-hue_5216-20-04_08_2020_b0s0c0x29981-2776y37440-2080m215.tiff,yes,10.916398,no,0,augmented,flipV-hue,valid
aug_flipH_5216-20-04_08_2020_b0s0c0x17489-2776y1872-2080m6.tiff,yes,10.756356,no,0,augmented,flipH,valid
aug_flipH-hue_5216-20-04_08_2020_b0s3c0x47355-2776y14352-2080m2.tiff,yes,10.945516,no,0,augmented,flipH-hue,valid
5216-20-04_08_2020_b0s0c0x22486-2776y31824-2080m174.tiff,yes,13.245582,no,0,original,original,valid
aug_flipD_Part-two_b0s2c0x198971-2776y58088-2080m16.tiff,yes,13.98584,no,0,augmented,flipD,valid
aug_flipD-contrst_Part-two_b0s0c0x7495-2776y26208-2080m142.tiff,yes,14.861598,no,0,augmented,flipD-contrst,valid
aug_flipV-hue_5216-20-04_08_2020_b0s3c0x49853-2776y21840-2080m29.tiff,yes,13.04908,no,0,augmented,flipV-hue,valid
aug_flipD-contrst_5216-20-04_08_2020_b0s1c0x183610-2776y21094-2080m91.tiff,yes,13.390704,no,0,augmented,flipD-contrst,valid
aug_flipD-contrst_Part-two_b0s4c0x163018-2776y72788-2080m54.tiff,yes,15.05301,no,0,augmented,flipD-contrst,valid
aug_flipV_5216-20-04_08_2020_b0s0c0x32480-2776y14976-2080m72.tiff,yes,10.74988,no,0,augmented,flipV,valid
aug_flipV-hue_Part-two_b0s0c0x39975-2776y16848-2080m87.tiff,yes,13.602712,no,0,augmented,flipV-hue,valid
aug_flipD_5216-20-04_08_2020_b0s1c0x191106-2776y22966-2080m105.tiff,yes,13.029574,no,0,augmented,flipD,valid
aug_flipD_Part-two_b0s4c0x180507-2776y78404-2080m99.tiff,yes,13.949278,yes,1,augmented,flipD,valid
aug_flipH-hue-contrst_5216-20-04_08_2020_b0s0c0x17489-2776y1872-2080m6.tiff,yes,13.18236,no,0,augmented,flipH-hue-contrst,valid
aug_flipV-hue_5216-20-04_08_2020_b0s0c0x14991-2776y37440-2080m209.tiff,yes,13.118172,yes,1,augmented,flipV-hue,valid
aug_flipV_Part-two_b0s0c0x29981-2776y16848-2080m83.tiff,yes,14.270764,no,0,augmented,flipV,valid
aug_flipV_Part-two_b0s1c0x50160-2776y55524-2080m159.tiff,yes,14.150008,yes,1,augmented,flipV,valid
aug_flipH-hue-contrst_Part-two_b0s1c0x60153-2776y57396-2080m177.tiff,yes,15.373966,no,0,augmented,flipH-hue-contrst,valid
aug_flipV_Part-two_b0s3c0x209903-2776y56307-2080m1.tiff,yes,13.457886,no,0,augmented,flipV,valid
aug_flipV-hue-contrst_Part-two_b0s1c0x52658-2776y34932-2080m45.tiff,yes,15.00886,no,0,augmented,flipV-hue-contrst,valid
5216-20-04_08_2020_b0s3c0x47355-2776y18096-2080m14.tiff,yes,13.055496,no,0,original,original,valid
aug_flipD_Part-two_b0s0c0x7495-2776y18720-2080m88.tiff,yes,13.217618,no,0,augmented,flipD,valid
aug_flipV-contrst_5216-20-04_08_2020_b0s1c0x176115-2776y32326-2080m159.tiff,yes,13.824688,no,0,augmented,flipV-contrst,valid
aug_flipV_5216-20-04_08_2020_b0s0c0x14991-2776y14976-2080m65.tiff,yes,13.233778,yes,1,augmented,flipV,valid
Part-two_b0s1c0x67648-2776y40548-2080m78.tiff,yes,13.211172,no,0,original,original,valid
aug_flipH-hue_5216-20-04_08_2020_b0s1c0x183610-2776y21094-2080m91.tiff,yes,13.160764,no,0,augmented,flipH-hue,valid
aug_flipV-hue_Part-two_b0s4c0x178009-2776y76532-2080m85.tiff,yes,13.989512,no,0,augmented,flipV-hue,valid
aug_flipH_5216-20-04_08_2020_b0s0c0x22486-2776y5616-2080m23.tiff,yes,13.385278,no,0,augmented,flipH,valid
aug_flipH-hue-contrst_Part-two_b0s3c0x212401-2776y60051-2080m7.tiff,yes,15.221718,no,0,augmented,flipH-hue-contrst,valid
aug_flipD-contrst_Part-two_b0s1c0x52658-2776y34932-2080m45.tiff,yes,14.90594,no,0,augmented,flipD-contrst,valid
aug_flipD-contrst_Part-two_b0s0c0x37476-2776y24336-2080m140.tiff,yes,14.927462,no,0,augmented,flipD-contrst,valid
aug_flipD-hue-contrst_Part-two_b0s0c0x37476-2776y28080-2080m168.tiff,yes,15.261618,no,0,augmented,flipD-hue-contrst,valid
aug_flipD-contrst_5216-20-04_08_2020_b0s1c0x181112-2776y6118-2080m17.tiff,yes,12.199874,no,0,augmented,flipD-contrst,valid
aug_hue-contrst_5216-20-04_08_2020_b0s1c0x186109-2776y9862-2080m36.tiff,yes,14.275606,no,0,augmented,hue-contrst,valid
aug_flipH-hue-contrst_Part-two_b0s0c0x19987-2776y5616-2080m19.tiff,yes,15.373472,no,0,augmented,flipH-hue-contrst,valid
aug_flipH-hue-contrst_Part-two_b0s1c0x60153-2776y51780-2080m135.tiff,yes,15.346854,no,0,augmented,flipH-hue-contrst,valid
aug_flipV-contrst_Part-two_b0s4c0x168015-2776y80276-2080m106.tiff,yes,14.906008,no,0,augmented,flipV-contrst,valid
aug_contrst_Part-two_b0s1c0x60153-2776y40548-2080m75.tiff,yes,15.147616,no,0,augmented,contrst,valid
Part-two_b0s4c0x170513-2776y84020-2080m123.tiff,yes,13.375784,no,0,original,original,valid
aug_flipV_Part-two_b0s1c0x30173-2776y53652-2080m137.tiff,yes,13.382146,no,0,augmented,flipV,valid
aug_flipH_5216-20-04_08_2020_b0s1c0x183610-2776y502-2080m0.tiff,yes,10.488798,no,0,augmented,flipH,valid
aug_flipH-hue_5216-20-04_08_2020_b0s3c0x42357-2776y33072-2080m71.tiff,yes,13.192592,yes,1,augmented,flipH-hue,valid
aug_flipD-hue_Part-two_b0s1c0x62652-2776y34932-2080m49.tiff,yes,14.184076,no,0,augmented,flipD-hue,valid
aug_contrst_Part-two_b0s1c0x42664-2776y68628-2080m241.tiff,yes,14.859636,no,0,augmented,contrst,valid
aug_flipD-hue-contrst_Part-two_b0s1c0x62652-2776y38676-2080m67.tiff,yes,15.230694,no,0,augmented,flipD-hue-contrst,valid
aug_flipV_Part-two_b0s2c0x201470-2776y56216-2080m7.tiff,yes,13.896208,no,0,augmented,flipV,valid
Part-two_b0s0c0x9994-2776y35568-2080m210.tiff,yes,13.20678,no,0,original,original,valid
aug_flipH-hue_Part-two_b0s0c0x7495-2776y46800-2080m300.tiff,yes,13.495838,no,0,augmented,flipH-hue,valid
aug_flipD-hue_5216-20-04_08_2020_b0s0c0x9994-2776y16848-2080m73.tiff,yes,10.927318,no,0,augmented,flipD-hue,valid
